week_start,store_id,cat_id,weekly_units_sold,weekly_revenue
2012-06-18,TX_1,HOBBIES,1530.0,4875.45
2012-06-25,TX_1,HOBBIES,1492.0,5213.51
2012-07-02,TX_1,HOBBIES,1210.0,5359.92
2012-07-09,TX_1,HOBBIES,1423.0,5324.28
2012-07-16,TX_1,HOBBIES,1440.0,5742.0
2012-07-23,TX_1,HOBBIES,1237.0,4803.97
2012-07-30,TX_1,HOBBIES,1212.0,4699.59
2012-08-06,TX_1,HOBBIES,1230.0,5175.48
2012-08-13,TX_1,HOBBIES,1296.0,5075.33
2012-08-20,TX_1,HOBBIES,1252.0,5100.56
2012-08-27,TX_1,HOBBIES,1183.0,5302.44
2012-09-03,TX_1,HOBBIES,1302.0,5573.15
2012-09-10,TX_1,HOBBIES,1150.0,5279.9
2012-09-17,TX_1,HOBBIES,1329.0,5269.4
2012-09-24,TX_1,HOBBIES,1163.0,4807.24
2012-10-01,TX_1,HOBBIES,1240.0,5474.33
2012-10-08,TX_1,HOBBIES,1276.0,5503.01
2012-10-15,TX_1,HOBBIES,1319.0,5401.5
2012-10-22,TX_1,HOBBIES,1123.0,4712.62
2012-10-29,TX_1,HOBBIES,1289.0,5422.06
2012-11-05,TX_1,HOBBIES,1136.0,5200.98
2012-11-12,TX_1,HOBBIES,1117.0,5204.58
2012-11-19,TX_1,HOBBIES,1071.0,4962.4
2012-11-26,TX_1,HOBBIES,1151.0,5024.22
2012-12-03,TX_1,HOBBIES,1275.0,6087.08
2012-12-10,TX_1,HOBBIES,1174.0,5701.87
2012-12-17,TX_1,HOBBIES,1257.0,5744.78
2012-12-24,TX_1,HOBBIES,909.0,4743.59
2012-12-31,TX_1,HOBBIES,942.0,4961.45
2013-01-07,TX_1,HOBBIES,1068.0,5448.51
2013-01-14,TX_1,HOBBIES,1028.0,5200.81
2013-01-21,TX_1,HOBBIES,1451.0,5662.27
2013-01-28,TX_1,HOBBIES,1394.0,5994.54
2013-02-04,TX_1,HOBBIES,1278.0,5867.7
2013-02-11,TX_1,HOBBIES,1421.0,6075.16
2013-02-18,TX_1,HOBBIES,1604.0,6332.15
2013-02-25,TX_1,HOBBIES,1413.0,5743.66
2013-03-04,TX_1,HOBBIES,1274.0,5321.35
2013-03-11,TX_1,HOBBIES,1656.0,6120.65
2013-03-18,TX_1,HOBBIES,1557.0,5748.5
2013-03-25,TX_1,HOBBIES,1362.0,5671.59
2013-04-01,TX_1,HOBBIES,1568.0,5916.49
2013-04-08,TX_1,HOBBIES,1613.0,6259.24
2013-04-15,TX_1,HOBBIES,1651.0,6194.38
2013-04-22,TX_1,HOBBIES,1676.0,6335.42
2013-04-29,TX_1,HOBBIES,1459.0,5734.3
2013-05-06,TX_1,HOBBIES,1765.0,6458.41
2013-05-13,TX_1,HOBBIES,1927.0,6591.7
2013-05-20,TX_1,HOBBIES,1783.0,6720.95
2013-05-27,TX_1,HOBBIES,1685.0,6319.5
2013-06-03,TX_1,HOBBIES,1807.0,6522.94
2013-06-10,TX_1,HOBBIES,1771.0,6823.81
2013-06-17,TX_1,HOBBIES,1719.0,6494.88
2013-06-24,TX_1,HOBBIES,1828.0,6404.51
2013-07-01,TX_1,HOBBIES,1691.0,6203.76
2013-07-08,TX_1,HOBBIES,1828.0,6760.18
2013-07-15,TX_1,HOBBIES,1668.0,5972.54
2013-07-22,TX_1,HOBBIES,1746.0,6281.39
2013-07-29,TX_1,HOBBIES,1709.0,6288.06
2013-08-05,TX_1,HOBBIES,1848.0,6523.53
2013-08-12,TX_1,HOBBIES,1557.0,5798.21
2013-08-19,TX_1,HOBBIES,1782.0,5919.88
2013-08-26,TX_1,HOBBIES,1421.0,5654.96
2013-09-02,TX_1,HOBBIES,1317.0,5415.81
2013-09-09,TX_1,HOBBIES,1534.0,5696.05
2013-09-16,TX_1,HOBBIES,1403.0,5515.14
2013-09-23,TX_1,HOBBIES,1708.0,5883.79
2013-09-30,TX_1,HOBBIES,1666.0,6000.05
2013-10-07,TX_1,HOBBIES,1584.0,5491.81
2013-10-14,TX_1,HOBBIES,1674.0,5395.94
2013-10-21,TX_1,HOBBIES,1606.0,5743.83
2013-10-28,TX_1,HOBBIES,1541.0,4948.99
2013-11-04,TX_1,HOBBIES,1562.0,5292.02
2013-11-11,TX_1,HOBBIES,1623.0,5433.15
2013-11-18,TX_1,HOBBIES,1574.0,5455.38
2013-11-25,TX_1,HOBBIES,1576.0,5339.31
2013-12-02,TX_1,HOBBIES,1512.0,5068.03
2013-12-09,TX_1,HOBBIES,1554.0,5493.75
2013-12-16,TX_1,HOBBIES,1639.0,5674.27
2013-12-23,TX_1,HOBBIES,1406.0,4724.71
2013-12-30,TX_1,HOBBIES,1384.0,5397.36
2014-01-06,TX_1,HOBBIES,1362.0,5150.51
2014-01-13,TX_1,HOBBIES,1545.0,5326.83
2014-01-20,TX_1,HOBBIES,1375.0,5322.23
2014-01-27,TX_1,HOBBIES,1524.0,5305.68
2014-02-03,TX_1,HOBBIES,1598.0,5317.07
2014-02-10,TX_1,HOBBIES,1713.0,5734.13
2014-02-17,TX_1,HOBBIES,1356.0,4869.93
2014-02-24,TX_1,HOBBIES,1458.0,4621.57
2014-03-03,TX_1,HOBBIES,1617.0,5751.85
2014-03-10,TX_1,HOBBIES,1399.0,5153.48
2014-03-17,TX_1,HOBBIES,1522.0,5602.97
2014-03-24,TX_1,HOBBIES,1563.0,5220.2
2014-03-31,TX_1,HOBBIES,1429.0,5592.46
2014-04-07,TX_1,HOBBIES,1485.0,5403.53
2014-04-14,TX_1,HOBBIES,1483.0,5673.65
2014-04-21,TX_1,HOBBIES,1556.0,5790.81
2014-04-28,TX_1,HOBBIES,1420.0,4984.13
2014-05-05,TX_1,HOBBIES,1385.0,6002.94
2014-05-12,TX_1,HOBBIES,1474.0,5534.2
2014-05-19,TX_1,HOBBIES,1552.0,6351.41
2014-05-26,TX_1,HOBBIES,1785.0,6495.59
2014-06-02,TX_1,HOBBIES,1528.0,6200.41
2014-06-09,TX_1,HOBBIES,1640.0,6402.02
2014-06-16,TX_1,HOBBIES,1574.0,6570.99
2014-06-23,TX_1,HOBBIES,1604.0,6267.06
2014-06-30,TX_1,HOBBIES,1671.0,6727.97
2014-07-07,TX_1,HOBBIES,1536.0,6343.06
2014-07-14,TX_1,HOBBIES,1682.0,6619.13
2014-07-21,TX_1,HOBBIES,1542.0,6119.12
2014-07-28,TX_1,HOBBIES,1703.0,6402.04
2014-08-04,TX_1,HOBBIES,1590.0,5714.46
2014-08-11,TX_1,HOBBIES,1494.0,6035.93
2014-08-18,TX_1,HOBBIES,1575.0,6458.18
2014-08-25,TX_1,HOBBIES,1536.0,5991.52
2014-09-01,TX_1,HOBBIES,1624.0,6143.63
2014-09-08,TX_1,HOBBIES,1543.0,6542.56
2014-09-15,TX_1,HOBBIES,1568.0,6410.12
2014-09-22,TX_1,HOBBIES,1428.0,6006.81
2014-09-29,TX_1,HOBBIES,1667.0,6807.93
2014-10-06,TX_1,HOBBIES,1527.0,6166.92
2014-10-13,TX_1,HOBBIES,1622.0,6104.37
2014-10-20,TX_1,HOBBIES,1843.0,6838.88
2014-10-27,TX_1,HOBBIES,1779.0,6472.6
2014-11-03,TX_1,HOBBIES,1619.0,6223.86
2014-11-10,TX_1,HOBBIES,1866.0,6749.59
2014-11-17,TX_1,HOBBIES,1667.0,6437.84
2014-11-24,TX_1,HOBBIES,1663.0,6263.39
2014-12-01,TX_1,HOBBIES,1753.0,6512.15
2014-12-08,TX_1,HOBBIES,1720.0,6834.07
2014-12-15,TX_1,HOBBIES,1562.0,6074.86
2014-12-22,TX_1,HOBBIES,1384.0,5405.89
2014-12-29,TX_1,HOBBIES,1686.0,7138.05
2015-01-05,TX_1,HOBBIES,1539.0,6489.4
2015-01-12,TX_1,HOBBIES,1698.0,7371.7
2015-01-19,TX_1,HOBBIES,1801.0,7708.59
2015-01-26,TX_1,HOBBIES,1772.0,7634.59
2015-02-02,TX_1,HOBBIES,2023.0,7974.26
2015-02-09,TX_1,HOBBIES,1849.0,8287.07
2015-02-16,TX_1,HOBBIES,1831.0,7917.61
2015-02-23,TX_1,HOBBIES,2102.0,10189.74
2015-03-02,TX_1,HOBBIES,1814.0,9285.46
2015-03-09,TX_1,HOBBIES,1931.0,8824.07
2015-03-16,TX_1,HOBBIES,1845.0,9338.85
2015-03-23,TX_1,HOBBIES,1851.0,8856.39
2015-03-30,TX_1,HOBBIES,1914.0,9049.55
2015-04-06,TX_1,HOBBIES,2055.0,8881.0
2015-04-13,TX_1,HOBBIES,1882.0,9162.9
2015-04-20,TX_1,HOBBIES,1903.0,9188.7
2015-04-27,TX_1,HOBBIES,1946.0,9154.47
2015-05-04,TX_1,HOBBIES,2068.0,9119.59
2015-05-11,TX_1,HOBBIES,2121.0,9824.6
2015-05-18,TX_1,HOBBIES,2100.0,9743.62
2015-05-25,TX_1,HOBBIES,2010.0,9587.51
2015-06-01,TX_1,HOBBIES,2006.0,9505.11
2015-06-08,TX_1,HOBBIES,1977.0,8577.66
2015-06-15,TX_1,HOBBIES,1880.0,9102.71
2015-06-22,TX_1,HOBBIES,1931.0,8783.18
2015-06-29,TX_1,HOBBIES,1903.0,9188.45
2015-07-06,TX_1,HOBBIES,1944.0,8498.93
2015-07-13,TX_1,HOBBIES,1982.0,8651.91
2015-07-20,TX_1,HOBBIES,2080.0,8467.38
2015-07-27,TX_1,HOBBIES,2022.0,8714.48
2015-08-03,TX_1,HOBBIES,2009.0,8762.1
2015-08-10,TX_1,HOBBIES,2173.0,9361.49
2015-08-17,TX_1,HOBBIES,1910.0,8076.99
2015-08-24,TX_1,HOBBIES,1958.0,8419.83
2015-08-31,TX_1,HOBBIES,1894.0,8457.51
2015-09-07,TX_1,HOBBIES,1797.0,7821.03
2015-09-14,TX_1,HOBBIES,2058.0,9169.53
2015-09-21,TX_1,HOBBIES,1858.0,7900.14
2015-09-28,TX_1,HOBBIES,1954.0,7817.94
2015-10-05,TX_1,HOBBIES,1729.0,7765.95
2015-10-12,TX_1,HOBBIES,1995.0,8151.9
2015-10-19,TX_1,HOBBIES,1974.0,8121.73
2015-10-26,TX_1,HOBBIES,2068.0,8643.98
2015-11-02,TX_1,HOBBIES,2244.0,9167.97
2015-11-09,TX_1,HOBBIES,2274.0,8302.06
2015-11-16,TX_1,HOBBIES,2283.0,8891.84
2015-11-23,TX_1,HOBBIES,2040.0,7783.23
2015-11-30,TX_1,HOBBIES,2207.0,8734.42
2015-12-07,TX_1,HOBBIES,2051.0,7901.73
2015-12-14,TX_1,HOBBIES,2041.0,7858.69
2015-12-21,TX_1,HOBBIES,1970.0,7887.62
2015-12-28,TX_1,HOBBIES,1758.0,7879.72
2016-01-04,TX_1,HOBBIES,2100.0,8263.46
2016-01-11,TX_1,HOBBIES,1790.0,8109.26
2016-01-18,TX_1,HOBBIES,1801.0,8678.12
2016-01-25,TX_1,HOBBIES,1995.0,8384.25
2016-02-01,TX_1,HOBBIES,2159.0,9254.22
2016-02-08,TX_1,HOBBIES,1980.0,8940.96
2016-02-15,TX_1,HOBBIES,2066.0,8832.91
2016-02-22,TX_1,HOBBIES,1798.0,8362.92
2016-02-29,TX_1,HOBBIES,1996.0,9189.76
2016-03-07,TX_1,HOBBIES,1845.0,8688.67
2016-03-14,TX_1,HOBBIES,2005.0,8477.33
2016-03-21,TX_1,HOBBIES,1757.0,7812.98
2016-03-28,TX_1,HOBBIES,2086.0,8516.24
2016-04-04,TX_1,HOBBIES,2005.0,8742.77
2016-04-11,TX_1,HOBBIES,2020.0,7979.28
2016-04-18,TX_1,HOBBIES,1932.0,8493.06
2016-04-25,TX_1,HOBBIES,2129.0,8830.31
2016-05-02,TX_1,HOBBIES,1876.0,8917.28
2016-05-09,TX_1,HOBBIES,2032.0,9188.58
2016-05-16,TX_1,HOBBIES,2312.0,9748.6
2011-01-24,TX_1,HOUSEHOLD,1044.0,3940.38
2011-01-31,TX_1,HOUSEHOLD,2806.0,10236.49
2011-02-07,TX_1,HOUSEHOLD,2954.0,11789.81
2011-02-14,TX_1,HOUSEHOLD,3441.0,13633.34
2011-02-21,TX_1,HOUSEHOLD,3539.0,12378.68
2011-02-28,TX_1,HOUSEHOLD,3013.0,11154.93
2011-03-07,TX_1,HOUSEHOLD,2799.0,11450.04
2011-03-14,TX_1,HOUSEHOLD,3237.0,12125.46
2011-03-21,TX_1,HOUSEHOLD,3152.0,11920.16
2011-03-28,TX_1,HOUSEHOLD,2950.0,11513.36
2011-04-04,TX_1,HOUSEHOLD,2797.0,10689.08
2011-04-11,TX_1,HOUSEHOLD,2902.0,11452.36
2011-04-18,TX_1,HOUSEHOLD,2858.0,11401.16
2011-04-25,TX_1,HOUSEHOLD,2995.0,11863.3
2011-05-02,TX_1,HOUSEHOLD,2650.0,10605.17
2011-05-09,TX_1,HOUSEHOLD,3118.0,12170.06
2011-05-16,TX_1,HOUSEHOLD,2822.0,11448.91
2011-05-23,TX_1,HOUSEHOLD,2519.0,9816.18
2011-05-30,TX_1,HOUSEHOLD,3134.0,12073.75
2011-06-06,TX_1,HOUSEHOLD,3152.0,12389.52
2011-06-13,TX_1,HOUSEHOLD,2903.0,10911.82
2011-06-20,TX_1,HOUSEHOLD,2986.0,11287.35
2011-06-27,TX_1,HOUSEHOLD,2729.0,10325.71
2011-07-04,TX_1,HOUSEHOLD,3189.0,11706.81
2011-07-11,TX_1,HOUSEHOLD,2949.0,10786.21
2011-07-18,TX_1,HOUSEHOLD,2921.0,10584.69
2011-07-25,TX_1,HOUSEHOLD,2923.0,10439.47
2011-08-01,TX_1,HOUSEHOLD,3151.0,11000.25
2011-08-08,TX_1,HOUSEHOLD,3393.0,12097.98
2011-08-15,TX_1,HOUSEHOLD,3484.0,11956.07
2011-08-22,TX_1,HOUSEHOLD,3155.0,11044.24
2011-08-29,TX_1,HOUSEHOLD,3182.0,11525.39
2011-09-05,TX_1,HOUSEHOLD,3531.0,12784.57
2011-09-12,TX_1,HOUSEHOLD,3414.0,12538.26
2011-09-19,TX_1,HOUSEHOLD,3146.0,12090.12
2011-09-26,TX_1,HOUSEHOLD,3411.0,12333.78
2011-10-03,TX_1,HOUSEHOLD,3201.0,11151.52
2011-10-10,TX_1,HOUSEHOLD,3320.0,12277.57
2011-10-17,TX_1,HOUSEHOLD,3457.0,12413.96
2011-10-24,TX_1,HOUSEHOLD,3292.0,12370.8
2011-10-31,TX_1,HOUSEHOLD,3354.0,12768.87
2011-11-07,TX_1,HOUSEHOLD,3356.0,12437.1
2011-11-14,TX_1,HOUSEHOLD,3401.0,12906.85
2011-11-21,TX_1,HOUSEHOLD,3148.0,11610.65
2011-11-28,TX_1,HOUSEHOLD,3182.0,11554.55
2011-12-05,TX_1,HOUSEHOLD,3104.0,11857.13
2011-12-12,TX_1,HOUSEHOLD,3173.0,12271.92
2011-12-19,TX_1,HOUSEHOLD,2554.0,9784.95
2011-12-26,TX_1,HOUSEHOLD,3439.0,12561.45
2012-01-02,TX_1,HOUSEHOLD,3656.0,13288.34
2012-01-09,TX_1,HOUSEHOLD,3141.0,11783.86
2012-01-16,TX_1,HOUSEHOLD,3299.0,12627.8
2012-01-23,TX_1,HOUSEHOLD,3192.0,12176.74
2012-01-30,TX_1,HOUSEHOLD,3997.0,15889.14
2012-02-06,TX_1,HOUSEHOLD,3852.0,14996.62
2012-02-13,TX_1,HOUSEHOLD,3843.0,15010.28
2012-02-20,TX_1,HOUSEHOLD,4145.0,15519.67
2012-02-27,TX_1,HOUSEHOLD,3996.0,14863.79
2012-03-05,TX_1,HOUSEHOLD,3811.0,14400.45
2012-03-12,TX_1,HOUSEHOLD,3776.0,14021.3
2012-03-19,TX_1,HOUSEHOLD,4044.0,13572.54
2012-03-26,TX_1,HOUSEHOLD,3713.0,14383.54
2012-04-02,TX_1,HOUSEHOLD,4187.0,15180.75
2012-04-09,TX_1,HOUSEHOLD,4004.0,15177.94
2012-04-16,TX_1,HOUSEHOLD,3648.0,13642.21
2012-04-23,TX_1,HOUSEHOLD,4000.0,14636.09
2012-04-30,TX_1,HOUSEHOLD,4255.0,15878.13
2012-05-07,TX_1,HOUSEHOLD,3529.0,13647.32
2012-05-14,TX_1,HOUSEHOLD,3829.0,14640.12
2012-05-21,TX_1,HOUSEHOLD,3756.0,14743.72
2012-05-28,TX_1,HOUSEHOLD,4518.0,15939.15
2012-06-04,TX_1,HOUSEHOLD,4259.0,15722.39
2012-06-11,TX_1,HOUSEHOLD,5061.0,16142.56
2012-06-18,TX_1,HOUSEHOLD,5316.0,16336.04
2012-06-25,TX_1,HOUSEHOLD,4625.0,15533.61
2012-07-02,TX_1,HOUSEHOLD,4693.0,15967.05
2012-07-09,TX_1,HOUSEHOLD,4771.0,15857.06
2012-07-16,TX_1,HOUSEHOLD,4428.0,14884.25
2012-07-23,TX_1,HOUSEHOLD,3919.0,13515.36
2012-07-30,TX_1,HOUSEHOLD,4600.0,16376.77
2012-08-06,TX_1,HOUSEHOLD,5168.0,16933.04
2012-08-13,TX_1,HOUSEHOLD,5157.0,16291.72
2012-08-20,TX_1,HOUSEHOLD,5444.0,17212.4
2012-08-27,TX_1,HOUSEHOLD,5300.0,17913.56
2012-09-03,TX_1,HOUSEHOLD,6051.0,18795.89
2012-09-10,TX_1,HOUSEHOLD,5975.0,19145.95
2012-09-17,TX_1,HOUSEHOLD,6097.0,18772.89
2012-09-24,TX_1,HOUSEHOLD,5749.0,18586.69
2012-10-01,TX_1,HOUSEHOLD,5543.0,17989.91
2012-10-08,TX_1,HOUSEHOLD,5418.0,18331.76
2012-10-15,TX_1,HOUSEHOLD,5373.0,17414.09
2012-10-22,TX_1,HOUSEHOLD,4874.0,15991.32
2012-10-29,TX_1,HOUSEHOLD,5193.0,17264.55
2012-11-05,TX_1,HOUSEHOLD,5062.0,16963.94
2012-11-12,TX_1,HOUSEHOLD,4948.0,16367.24
2012-11-19,TX_1,HOUSEHOLD,4920.0,16367.98
2012-11-26,TX_1,HOUSEHOLD,4910.0,16653.06
2012-12-03,TX_1,HOUSEHOLD,5119.0,17253.08
2012-12-10,TX_1,HOUSEHOLD,4769.0,16128.11
2012-12-17,TX_1,HOUSEHOLD,5364.0,16472.41
2012-12-24,TX_1,HOUSEHOLD,5471.0,15991.86
2012-12-31,TX_1,HOUSEHOLD,5557.0,16712.89
2013-01-07,TX_1,HOUSEHOLD,4508.0,15517.6
2013-01-14,TX_1,HOUSEHOLD,4781.0,15227.61
2013-01-21,TX_1,HOUSEHOLD,4996.0,15525.3
2013-01-28,TX_1,HOUSEHOLD,5086.0,16663.97
2013-02-04,TX_1,HOUSEHOLD,5756.0,18791.11
2013-02-11,TX_1,HOUSEHOLD,6195.0,20211.58
2013-02-18,TX_1,HOUSEHOLD,6734.0,20649.52
2013-02-25,TX_1,HOUSEHOLD,6568.0,21332.21
2013-03-04,TX_1,HOUSEHOLD,6200.0,19614.28
2013-03-11,TX_1,HOUSEHOLD,6397.0,20955.31
2013-03-18,TX_1,HOUSEHOLD,6167.0,20342.31
2013-03-25,TX_1,HOUSEHOLD,5697.0,18701.58
2013-04-01,TX_1,HOUSEHOLD,6116.0,19995.24
2013-04-08,TX_1,HOUSEHOLD,5518.0,18510.89
2013-04-15,TX_1,HOUSEHOLD,5885.0,19633.64
2013-04-22,TX_1,HOUSEHOLD,5553.0,18454.93
2013-04-29,TX_1,HOUSEHOLD,5628.0,18946.53
2013-05-06,TX_1,HOUSEHOLD,5167.0,17519.86
2013-05-13,TX_1,HOUSEHOLD,5992.0,19821.92
2013-05-20,TX_1,HOUSEHOLD,5624.0,18847.43
2013-05-27,TX_1,HOUSEHOLD,5710.0,19081.19
2013-06-03,TX_1,HOUSEHOLD,6561.0,20424.81
2013-06-10,TX_1,HOUSEHOLD,5881.0,19537.59
2013-06-17,TX_1,HOUSEHOLD,5696.0,19206.31
2013-06-24,TX_1,HOUSEHOLD,5346.0,17658.55
2013-07-01,TX_1,HOUSEHOLD,5399.0,19086.26
2013-07-08,TX_1,HOUSEHOLD,5880.0,19822.84
2013-07-15,TX_1,HOUSEHOLD,5298.0,19252.33
2013-07-22,TX_1,HOUSEHOLD,5109.0,17947.11
2013-07-29,TX_1,HOUSEHOLD,5473.0,18475.95
2013-08-05,TX_1,HOUSEHOLD,5925.0,20043.72
2013-08-12,TX_1,HOUSEHOLD,5525.0,19128.55
2013-08-19,TX_1,HOUSEHOLD,5115.0,18503.02
2013-08-26,TX_1,HOUSEHOLD,5031.0,17602.3
2013-09-02,TX_1,HOUSEHOLD,5218.0,18577.4
2013-09-09,TX_1,HOUSEHOLD,5342.0,19080.79
2013-09-16,TX_1,HOUSEHOLD,5610.0,19072.04
2013-09-23,TX_1,HOUSEHOLD,5371.0,18079.33
2013-09-30,TX_1,HOUSEHOLD,5958.0,19789.45
2013-10-07,TX_1,HOUSEHOLD,5313.0,19124.8
2013-10-14,TX_1,HOUSEHOLD,5112.0,18140.43
2013-10-21,TX_1,HOUSEHOLD,5115.0,18487.78
2013-10-28,TX_1,HOUSEHOLD,5064.0,18065.26
2013-11-04,TX_1,HOUSEHOLD,5252.0,17676.27
2013-11-11,TX_1,HOUSEHOLD,5121.0,17860.98
2013-11-18,TX_1,HOUSEHOLD,4927.0,17442.15
2013-11-25,TX_1,HOUSEHOLD,4837.0,17955.85
2013-12-02,TX_1,HOUSEHOLD,5071.0,17846.78
2013-12-09,TX_1,HOUSEHOLD,4789.0,17380.34
2013-12-16,TX_1,HOUSEHOLD,5114.0,18330.48
2013-12-23,TX_1,HOUSEHOLD,4269.0,15697.02
2013-12-30,TX_1,HOUSEHOLD,4388.0,16368.06
2014-01-06,TX_1,HOUSEHOLD,4587.0,16614.98
2014-01-13,TX_1,HOUSEHOLD,4660.0,16335.64
2014-01-20,TX_1,HOUSEHOLD,4208.0,15530.64
2014-01-27,TX_1,HOUSEHOLD,4550.0,16570.65
2014-02-03,TX_1,HOUSEHOLD,5032.0,17878.36
2014-02-10,TX_1,HOUSEHOLD,6168.0,21184.77
2014-02-17,TX_1,HOUSEHOLD,6208.0,21455.46
2014-02-24,TX_1,HOUSEHOLD,5532.0,20680.49
2014-03-03,TX_1,HOUSEHOLD,5507.0,19666.83
2014-03-10,TX_1,HOUSEHOLD,5969.0,21987.85
2014-03-17,TX_1,HOUSEHOLD,5370.0,19939.33
2014-03-24,TX_1,HOUSEHOLD,5137.0,18532.0
2014-03-31,TX_1,HOUSEHOLD,5841.0,21743.81
2014-04-07,TX_1,HOUSEHOLD,6322.0,20643.65
2014-04-14,TX_1,HOUSEHOLD,5477.0,19714.12
2014-04-21,TX_1,HOUSEHOLD,5176.0,19137.83
2014-04-28,TX_1,HOUSEHOLD,5399.0,20070.23
2014-05-05,TX_1,HOUSEHOLD,4819.0,18318.02
2014-05-12,TX_1,HOUSEHOLD,4908.0,18877.16
2014-05-19,TX_1,HOUSEHOLD,4891.0,19073.9
2014-05-26,TX_1,HOUSEHOLD,5259.0,20383.15
2014-06-02,TX_1,HOUSEHOLD,5249.0,20734.16
2014-06-09,TX_1,HOUSEHOLD,5051.0,19953.09
2014-06-16,TX_1,HOUSEHOLD,5272.0,21008.69
2014-06-23,TX_1,HOUSEHOLD,5020.0,19705.79
2014-06-30,TX_1,HOUSEHOLD,5632.0,21872.78
2014-07-07,TX_1,HOUSEHOLD,5231.0,20790.5
2014-07-14,TX_1,HOUSEHOLD,5287.0,20948.77
2014-07-21,TX_1,HOUSEHOLD,5050.0,19448.52
2014-07-28,TX_1,HOUSEHOLD,5544.0,20433.11
2014-08-04,TX_1,HOUSEHOLD,5380.0,20537.95
2014-08-11,TX_1,HOUSEHOLD,5644.0,20291.24
2014-08-18,TX_1,HOUSEHOLD,5830.0,21769.43
2014-08-25,TX_1,HOUSEHOLD,5419.0,19837.15
2014-09-01,TX_1,HOUSEHOLD,4990.0,19187.15
2014-09-08,TX_1,HOUSEHOLD,5552.0,21619.78
2014-09-15,TX_1,HOUSEHOLD,5258.0,21025.2
2014-09-22,TX_1,HOUSEHOLD,5003.0,18947.74
2014-09-29,TX_1,HOUSEHOLD,5716.0,21761.67
2014-10-06,TX_1,HOUSEHOLD,5445.0,19819.92
2014-10-13,TX_1,HOUSEHOLD,5046.0,19458.98
2014-10-20,TX_1,HOUSEHOLD,4968.0,19679.46
2014-10-27,TX_1,HOUSEHOLD,4952.0,18949.97
2014-11-03,TX_1,HOUSEHOLD,5442.0,19998.05
2014-11-10,TX_1,HOUSEHOLD,5141.0,20013.65
2014-11-17,TX_1,HOUSEHOLD,5147.0,20525.81
2014-11-24,TX_1,HOUSEHOLD,4932.0,19857.64
2014-12-01,TX_1,HOUSEHOLD,5449.0,21021.38
2014-12-08,TX_1,HOUSEHOLD,5013.0,19520.56
2014-12-15,TX_1,HOUSEHOLD,5233.0,19787.11
2014-12-22,TX_1,HOUSEHOLD,4831.0,17600.85
2014-12-29,TX_1,HOUSEHOLD,5594.0,20891.7
2015-01-05,TX_1,HOUSEHOLD,5163.0,19383.33
2015-01-12,TX_1,HOUSEHOLD,5590.0,21017.38
2015-01-19,TX_1,HOUSEHOLD,5722.0,20447.09
2015-01-26,TX_1,HOUSEHOLD,5785.0,21651.49
2015-02-02,TX_1,HOUSEHOLD,5947.0,22051.48
2015-02-09,TX_1,HOUSEHOLD,6753.0,23836.07
2015-02-16,TX_1,HOUSEHOLD,7038.0,23567.69
2015-02-23,TX_1,HOUSEHOLD,6427.0,24129.42
2015-03-02,TX_1,HOUSEHOLD,6435.0,24229.57
2015-03-09,TX_1,HOUSEHOLD,6967.0,25417.05
2015-03-16,TX_1,HOUSEHOLD,6591.0,24279.19
2015-03-23,TX_1,HOUSEHOLD,5985.0,23664.72
2015-03-30,TX_1,HOUSEHOLD,6555.0,25014.94
2015-04-06,TX_1,HOUSEHOLD,6606.0,24633.21
2015-04-13,TX_1,HOUSEHOLD,6219.0,23494.18
2015-04-20,TX_1,HOUSEHOLD,5875.0,23141.11
2015-04-27,TX_1,HOUSEHOLD,6181.0,23768.94
2015-05-04,TX_1,HOUSEHOLD,5997.0,23022.72
2015-05-11,TX_1,HOUSEHOLD,7062.0,25746.06
2015-05-18,TX_1,HOUSEHOLD,6695.0,25100.72
2015-05-25,TX_1,HOUSEHOLD,6039.0,24044.75
2015-06-01,TX_1,HOUSEHOLD,6456.0,25459.5
2015-06-08,TX_1,HOUSEHOLD,6262.0,24446.02
2015-06-15,TX_1,HOUSEHOLD,6290.0,23392.56
2015-06-22,TX_1,HOUSEHOLD,6597.0,23995.07
2015-06-29,TX_1,HOUSEHOLD,7155.0,25234.74
2015-07-06,TX_1,HOUSEHOLD,6588.0,23974.71
2015-07-13,TX_1,HOUSEHOLD,6911.0,24620.43
2015-07-20,TX_1,HOUSEHOLD,6790.0,25024.11
2015-07-27,TX_1,HOUSEHOLD,6660.0,24303.98
2015-08-03,TX_1,HOUSEHOLD,7028.0,25426.4
2015-08-10,TX_1,HOUSEHOLD,6998.0,25994.0
2015-08-17,TX_1,HOUSEHOLD,6914.0,25790.13
2015-08-24,TX_1,HOUSEHOLD,6251.0,22492.09
2015-08-31,TX_1,HOUSEHOLD,6778.0,24137.18
2015-09-07,TX_1,HOUSEHOLD,6445.0,23763.2
2015-09-14,TX_1,HOUSEHOLD,6638.0,24845.2
2015-09-21,TX_1,HOUSEHOLD,6393.0,23898.95
2015-09-28,TX_1,HOUSEHOLD,6339.0,23621.46
2015-10-05,TX_1,HOUSEHOLD,6203.0,23029.22
2015-10-12,TX_1,HOUSEHOLD,6265.0,23173.44
2015-10-19,TX_1,HOUSEHOLD,5954.0,23076.23
2015-10-26,TX_1,HOUSEHOLD,6265.0,23218.05
2015-11-02,TX_1,HOUSEHOLD,6530.0,24454.7
